Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-104411,1/29/2023,2/3/2023,Standard Class,CUST-00430,Kiara Nair,Home Office,West,Maharashtra,Mumbai,Technology,Monitors,13,4232.38,0,55020.94,16407.3
ORD-104412,10/29/2024,11/4/2024,Standard Class,CUST-01114,Kiara Bose,Home Office,West,Gujarat,Surat,Office Supplies,Pens,11,399,0.15,3730.65,-88.67
ORD-104413,6/22/2025,6/26/2025,Standard Class,CUST-00521,Anika Patel,Corporate,West,Goa,Panaji,Office Supplies,Envelopes,14,2638.02,0,36932.28,5964.39
ORD-104414,3/13/2025,3/19/2025,Second Class,CUST-01027,Prisha Singh,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Labels,7,1957.88,0.15,11649.39,1966.78
ORD-104415,6/2/2025,6/8/2025,Standard Class,CUST-00528,Reyansh Menon,Consumer,North,Uttarakhand,Dehradun,Technology,Phones,2,17919.72,0.1,32255.5,3726.42
ORD-104416,5/24/2023,5/27/2023,Second Class,CUST-01137,Ishaan Nair,Corporate,North,Delhi,Dwarka,Office Supplies,Paper,5,1042.27,0.15,4429.65,845.57
ORD-104417,5/10/2023,5/16/2023,Standard Class,CUST-00736,Aarohi Kapoor,Corporate,West,Rajasthan,Jaipur,Technology,Printers,13,32558.52,0.05,402097.72,71526.77
ORD-104418,12/28/2024,1/3/2025,Standard Class,CUST-00377,Ananya Kapoor,Home Office,South,Kerala,Kochi,Furniture,Sofas,11,23634.28,0.2,207981.66,-3870.9
ORD-104419,1/15/2023,1/16/2023,Standard Class,CUST-00382,Krishna Rao,Home Office,Central,Madhya Pradesh,Indore,Technology,Monitors,12,22886.54,0.1,247174.63,48460.12
ORD-104420,4/24/2024,4/27/2024,Second Class,CUST-01565,Ayaan Pillai,Consumer,South,Kerala,Thiruvananthapuram,Office Supplies,Paper,13,2762.19,0.15,30522.2,2846.89
ORD-104421,2/20/2025,2/25/2025,Standard Class,CUST-00376,Diya Bose,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Binders,6,1729.03,0,10374.18,3220.98
ORD-104422,6/23/2023,6/30/2023,Standard Class,CUST-01143,Diya Mehta,Consumer,East,Assam,Guwahati,Furniture,Tables,6,6654.65,0.15,33938.71,6626.82
ORD-104423,9/27/2025,9/30/2025,Standard Class,CUST-01705,Diya Kapoor,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Pens,11,76.75,0.2,675.4,187.6
ORD-104424,5/1/2024,5/8/2024,Second Class,CUST-01942,Aarav Das,Corporate,East,Odisha,Bhubaneswar,Technology,Accessories,2,42023.54,0.3,58832.96,12607.87
ORD-104425,10/28/2025,11/2/2025,Standard Class,CUST-00990,Reyansh Bose,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Binders,11,1328.31,0,14611.41,1345.97
ORD-104426,9/9/2023,9/14/2023,Standard Class,CUST-01166,Aarav Verma,Corporate,East,Bihar,Patna,Office Supplies,Binders,2,2761.94,0.1,4971.49,1029
ORD-104427,11/22/2025,11/26/2025,Same Day,CUST-01660,Aarav Singh,Consumer,Central,Madhya Pradesh,Indore,Technology,Laptops,1,1790.36,0,1790.36,398.28
ORD-104428,12/9/2024,12/12/2024,First Class,CUST-01630,Myra Menon,Consumer,North,Haryana,Gurugram,Furniture,Bookcases,2,12460.46,0.2,19936.74,894.54
ORD-104429,5/2/2025,5/3/2025,Standard Class,CUST-00268,Aditya Rao,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Envelopes,9,658.53,0.15,5037.75,490.74
ORD-104430,2/26/2024,2/28/2024,Standard Class,CUST-01661,Aditya Bose,Corporate,South,Karnataka,Mysuru,Technology,Phones,6,26056.06,0,156336.36,32128.27
ORD-104431,10/4/2024,10/5/2024,Standard Class,CUST-00925,Aarohi Mehta,Consumer,East,Jharkhand,Ranchi,Furniture,Sofas,14,13038.96,0,182545.44,33482.56
ORD-104432,3/18/2023,3/23/2023,Standard Class,CUST-01542,Aarav Malhotra,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Binders,5,2585.81,0.3,9050.33,-1746.03
ORD-104433,2/17/2025,2/20/2025,Same Day,CUST-01733,Ananya Kapoor,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Envelopes,12,58.01,0,696.12,186.36
ORD-104434,6/25/2023,6/30/2023,Standard Class,CUST-00811,Riya Malhotra,Home Office,Central,Chhattisgarh,Raipur,Furniture,Tables,5,10915.58,0.1,49120.11,6538.45
ORD-104435,3/2/2023,3/9/2023,Standard Class,CUST-01281,Myra Rao,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Paper,1,1954.26,0,1954.26,341.14
ORD-104436,8/26/2023,9/2/2023,Standard Class,CUST-00113,Prisha Mehta,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Pens,9,2752.95,0,24776.55,2878.37
ORD-104437,11/15/2024,11/20/2024,Standard Class,CUST-00045,Arjun Verma,Home Office,West,Maharashtra,Pune,Furniture,Chairs,11,17050.59,0.05,178178.67,3718.93
ORD-104438,10/19/2023,10/20/2023,Standard Class,CUST-01686,Myra Mehta,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Paper,5,2775.46,0.3,9714.11,1072.21
ORD-104439,10/24/2023,10/28/2023,Standard Class,CUST-01550,Vivaan Iyer,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,7,3096.2,0,21673.4,-735.26
ORD-104440,4/7/2023,4/12/2023,Same Day,CUST-00034,Aarohi Sharma,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Paper,5,1133.23,0.3,3966.3,546.8
ORD-104441,12/30/2024,1/2/2025,Standard Class,CUST-00728,Prisha Rao,Consumer,East,Odisha,Bhubaneswar,Technology,Laptops,2,26537.91,0.15,45114.45,7251.18
ORD-104442,10/22/2024,10/25/2024,Second Class,CUST-01343,Riya Pillai,Home Office,Central,Madhya Pradesh,Indore,Office Supplies,Labels,3,121.84,0,365.52,60.79
ORD-104443,8/10/2023,8/17/2023,Second Class,CUST-00081,Arjun Verma,Corporate,Central,Chhattisgarh,Raipur,Technology,Printers,13,36564.26,0,475335.38,-26941.63
ORD-104444,8/9/2025,8/13/2025,Standard Class,CUST-01504,Krishna Rao,Consumer,East,Odisha,Bhubaneswar,Technology,Printers,13,32756.75,0,425837.75,95613.02
ORD-104445,7/11/2025,7/15/2025,Standard Class,CUST-01276,Kiara Kapoor,Home Office,East,Bihar,Patna,Office Supplies,Envelopes,6,946.7,0.15,4828.17,516.18
ORD-104446,8/29/2023,9/5/2023,Standard Class,CUST-00331,Aarav Patel,Consumer,East,Odisha,Bhubaneswar,Technology,Monitors,5,12624.79,0,63123.95,16282.59
ORD-104447,4/26/2025,4/27/2025,Standard Class,CUST-00274,Vivaan Kumar,Consumer,North,Delhi,Dwarka,Office Supplies,Paper,13,2941.8,0,38243.4,8158.8
ORD-104448,11/2/2024,11/4/2024,Second Class,CUST-01243,Aarav Singh,Consumer,Central,Chhattisgarh,Raipur,Furniture,Sofas,5,1034.75,0.2,4139,198.71
ORD-104449,4/15/2023,4/21/2023,Standard Class,CUST-00729,Aarohi Iyer,Home Office,South,Tamil Nadu,Chennai,Technology,Laptops,7,14832.59,0,103828.13,20209.77
ORD-104450,7/1/2023,7/2/2023,Standard Class,CUST-00272,Aadhya Singh,Home Office,East,Jharkhand,Ranchi,Technology,Printers,4,3841.67,0.2,12293.34,3513.92
ORD-104451,6/8/2023,6/13/2023,Standard Class,CUST-00433,Ishaan Sharma,Home Office,North,Punjab,Ludhiana,Technology,Laptops,10,16746.22,0.1,150715.98,41921.06
ORD-104452,2/1/2025,2/2/2025,Second Class,CUST-01122,Aditya Nair,Consumer,East,Jharkhand,Ranchi,Technology,Laptops,10,35233.22,0,352332.2,84157.83
ORD-104453,5/20/2023,5/27/2023,Second Class,CUST-00949,Vihaan Bose,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Binders,12,1828.02,0,21936.24,5467.2
ORD-104454,6/15/2025,6/22/2025,Second Class,CUST-00529,Ishaan Reddy,Corporate,West,Goa,Panaji,Furniture,Sofas,12,16239.68,0.1,175388.54,25561.88
ORD-104455,3/14/2024,3/21/2024,Standard Class,CUST-00029,Vihaan Nair,Consumer,West,Rajasthan,Jaipur,Office Supplies,Envelopes,9,1670.11,0,15030.99,5205.71
ORD-104456,7/16/2024,7/19/2024,First Class,CUST-01901,Prisha Gupta,Consumer,West,Gujarat,Surat,Furniture,Bookcases,2,18521.43,0.1,33338.57,5847.23
ORD-104457,1/31/2025,2/2/2025,Standard Class,CUST-00138,Sai Kapoor,Corporate,West,Rajasthan,Jaipur,Technology,Accessories,6,39324.6,0.1,212352.84,22065.57
ORD-104458,10/15/2024,10/16/2024,Standard Class,CUST-00067,Vivaan Shah,Home Office,South,Telangana,Hyderabad,Office Supplies,Envelopes,13,269.74,0.05,3331.29,700.84
ORD-104459,6/20/2023,6/26/2023,Standard Class,CUST-00173,Aditya Menon,Consumer,South,Tamil Nadu,Chennai,Office Supplies,Labels,5,1551.96,0,7759.8,2358.04
ORD-104460,1/7/2024,1/9/2024,First Class,CUST-00054,Reyansh Rao,Home Office,South,Karnataka,Mysuru,Office Supplies,Binders,3,1342.48,0.3,2819.21,660.06
ORD-104461,8/29/2023,9/4/2023,Standard Class,CUST-00901,Krishna Pillai,Corporate,Central,Madhya Pradesh,Indore,Technology,Accessories,7,23954.66,0,167682.62,9985.62
ORD-104462,1/24/2024,1/25/2024,Standard Class,CUST-01539,Aadhya Menon,Corporate,West,Rajasthan,Jaipur,Office Supplies,Labels,9,1853.34,0.1,15012.05,4557.23
ORD-104463,9/25/2025,10/1/2025,Second Class,CUST-00103,Vivaan Singh,Corporate,East,Assam,Guwahati,Technology,Laptops,5,7508.77,0,37543.85,7455.57
ORD-104464,10/10/2023,10/15/2023,Standard Class,CUST-01348,Aarohi Singh,Consumer,North,Delhi,New Delhi,Technology,Printers,5,26915.67,0.3,94204.84,8577
ORD-104465,8/30/2023,9/5/2023,First Class,CUST-00853,Ayaan Reddy,Home Office,West,Maharashtra,Mumbai,Furniture,Tables,13,3787.82,0,49241.66,10636.71
ORD-104466,5/14/2023,5/15/2023,Standard Class,CUST-00825,Aadhya Verma,Corporate,West,Goa,Panaji,Office Supplies,Labels,12,1193.28,0.1,12887.42,1822.33
ORD-104467,12/8/2025,12/13/2025,Standard Class,CUST-00726,Ayaan Pillai,Corporate,East,Bihar,Patna,Office Supplies,Pens,5,530.55,0.2,2122.2,552.31
ORD-104468,10/9/2024,10/10/2024,Standard Class,CUST-00703,Diya Nair,Corporate,South,Andhra Pradesh,Visakhapatnam,Technology,Printers,8,27620.32,0.05,209914.43,44268.44
ORD-104469,3/11/2024,3/13/2024,Second Class,CUST-00440,Ishaan Mehta,Consumer,North,Delhi,New Delhi,Office Supplies,Envelopes,9,282.26,0.15,2159.29,-551.69
ORD-104470,10/3/2025,10/7/2025,Same Day,CUST-01432,Ayaan Rao,Home Office,North,Delhi,Dwarka,Office Supplies,Labels,12,1180.01,0,14160.12,2330.89
ORD-104471,1/14/2024,1/19/2024,Standard Class,CUST-00976,Sai Mehta,Consumer,Central,Chhattisgarh,Raipur,Technology,Accessories,13,21075.08,0.05,260277.24,38395.19
ORD-104472,1/12/2024,1/13/2024,Standard Class,CUST-00711,Ishaan Bose,Home Office,North,Haryana,Gurugram,Technology,Accessories,5,38929.18,0,194645.9,54951.5
ORD-104473,2/8/2025,2/10/2025,Standard Class,CUST-00232,Riya Singh,Home Office,West,Rajasthan,Jodhpur,Office Supplies,Paper,1,924.29,0,924.29,289.55
ORD-104474,8/19/2025,8/26/2025,Second Class,CUST-01770,Anika Kumar,Consumer,East,Assam,Guwahati,Furniture,Tables,6,19712.86,0,118277.16,24384.2
ORD-104475,3/15/2024,3/21/2024,Same Day,CUST-00663,Saanvi Reddy,Home Office,Central,Chhattisgarh,Raipur,Furniture,Bookcases,7,6747.16,0,47230.12,6394.57
ORD-104476,4/16/2023,4/23/2023,Standard Class,CUST-00657,Kiara Kumar,Home Office,East,Jharkhand,Ranchi,Technology,Phones,3,12717.23,0.1,34336.52,8790.96
ORD-104477,3/4/2024,3/6/2024,First Class,CUST-01798,Krishna Kapoor,Home Office,South,Kerala,Thiruvananthapuram,Furniture,Sofas,6,928.85,0.05,5294.44,703.97
ORD-104478,7/7/2024,7/13/2024,Standard Class,CUST-00937,Aditya Rao,Consumer,West,Goa,Panaji,Office Supplies,Labels,10,1030.83,0,,1722.77
ORD-104479,8/6/2024,8/13/2024,Standard Class,CUST-01043,Anika Mehta,Home Office,West,Rajasthan,Jaipur,Office Supplies,Envelopes,8,1941.82,0.05,14757.83,4573.46
ORD-104480,1/14/2025,1/16/2025,Same Day,CUST-00104,Anika Nair,Home Office,North,Uttar Pradesh,Noida,Technology,Phones,2,27609.19,0,55218.38,14538.63
ORD-104481,5/31/2024,6/6/2024,Standard Class,CUST-00638,Saanvi Singh,Home Office,Central,Chhattisgarh,Raipur,Furniture,Chairs,13,7203.25,0.15,79595.91,9861.96
ORD-104482,8/26/2025,8/31/2025,Same Day,CUST-01817,Aadhya Shah,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Labels,2,1362.6,0.3,1907.64,158.61
ORD-104483,4/13/2024,4/15/2024,Standard Class,CUST-01883,Aditya Kumar,Corporate,West,Maharashtra,Nagpur,Furniture,Tables,13,14274.85,0.2,148458.44,22610.94
ORD-104484,5/28/2024,6/1/2024,Standard Class,CUST-01207,Vivaan Kapoor,Consumer,South,Telangana,Hyderabad,Technology,Monitors,12,26840.19,0.15,273769.94,64081.32
ORD-104485,10/15/2024,10/20/2024,Standard Class,CUST-00056,Myra Singh,Consumer,East,West Bengal,Howrah,Technology,Printers,11,25924.61,0.05,270912.17,18066.47
ORD-104486,9/26/2025,10/1/2025,Standard Class,CUST-01714,Riya Iyer,Corporate,West,Rajasthan,Jaipur,Office Supplies,Labels,13,367.01,0.2,3816.9,920.06
ORD-104487,5/20/2024,5/23/2024,Standard Class,CUST-00908,Saanvi Kumar,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,3,839.44,0,2518.32,255.62
ORD-104488,10/16/2025,10/22/2025,Second Class,CUST-00443,Ayaan Rao,Home Office,East,Assam,Guwahati,Office Supplies,Paper,8,1300.22,0.1,9361.58,2150.05
ORD-104489,5/7/2024,5/10/2024,Standard Class,CUST-00979,Diya Singh,Consumer,South,Andhra Pradesh,Visakhapatnam,Furniture,Bookcases,10,8755.65,0.2,70045.2,11493.49
ORD-104490,8/1/2023,8/3/2023,Standard Class,CUST-01673,Aditya Chopra,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,8,1938.44,0.2,12406.02,2107.3
ORD-104491,8/2/2023,8/9/2023,Standard Class,CUST-01062,Vihaan Joshi,Corporate,North,Uttar Pradesh,Lucknow,Technology,Laptops,13,34091.83,0.15,376714.72,79928.98
ORD-104492,4/17/2023,4/23/2023,Standard Class,CUST-01251,Riya Singh,Home Office,West,Gujarat,Ahmedabad,Office Supplies,Binders,5,1919.59,0,9597.95,-957.71
ORD-104493,4/23/2023,4/29/2023,Standard Class,CUST-00420,Anika Iyer,Corporate,West,Rajasthan,Jaipur,Office Supplies,Binders,8,53.94,0.3,302.06,80.97
ORD-104494,9/6/2024,9/11/2024,Standard Class,CUST-00531,Aarav Reddy,Consumer,West,Rajasthan,Jodhpur,Office Supplies,Envelopes,3,1140.6,0,3421.8,1144.61
ORD-104495,10/15/2024,10/20/2024,Second Class,CUST-01266,Ishaan Sharma,Corporate,East,Bihar,Patna,Technology,Laptops,8,36900.32,0.1,265682.3,-10597.65
ORD-104496,8/6/2024,8/7/2024,First Class,CUST-00761,Aditya Patel,Corporate,North,Uttarakhand,Dehradun,Office Supplies,Paper,7,771.5,0.05,5130.47,692.63
ORD-104497,2/4/2025,2/6/2025,First Class,CUST-00281,Riya Kapoor,Consumer,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Paper,7,1034.35,0.3,5068.31,1057.62
ORD-104498,5/15/2023,5/21/2023,Standard Class,CUST-01667,Arjun Reddy,Corporate,West,Rajasthan,Jodhpur,Office Supplies,Binders,3,902.28,0.05,2571.5,563.24
ORD-104499,12/11/2023,12/14/2023,Same Day,CUST-00718,Diya Gupta,Corporate,West,Rajasthan,Jodhpur,Technology,Monitors,3,7858.98,0.3,16503.86,4859.2
ORD-104500,7/14/2025,7/21/2025,First Class,CUST-00857,Aarohi Shah,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Envelopes,2,341.62,0.3,478.27,158.61
ORD-104501,3/17/2024,3/21/2024,Second Class,CUST-00269,Vivaan Patel,Home Office,Central,Madhya Pradesh,Indore,Technology,Monitors,13,41154.22,0.3,374503.4,67912.49
ORD-104502,7/17/2023,7/18/2023,Second Class,CUST-01073,Saanvi Patel,Home Office,East,Jharkhand,Ranchi,Furniture,Storage,4,18342.83,0.05,69702.75,7472.81
ORD-104503,10/5/2023,10/7/2023,First Class,CUST-00815,Sai Menon,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Labels,1,1897.5,0.1,1707.75,293.66
ORD-104504,8/4/2023,8/11/2023,Standard Class,CUST-01432,Myra Chopra,Corporate,North,Punjab,Ludhiana,Technology,Phones,1,13901.58,0.1,12511.42,-1925.92
ORD-104505,2/11/2023,2/15/2023,Standard Class,CUST-01850,Prisha Reddy,Home Office,Central,Madhya Pradesh,Indore,Furniture,Storage,5,12854.74,0,64273.7,8735.26
ORD-104506,6/3/2024,6/6/2024,Same Day,CUST-01371,Aditya Mehta,Home Office,North,Uttarakhand,Dehradun,Technology,Phones,13,13256.4,0.2,137866.56,19541.13
ORD-104507,10/9/2025,10/15/2025,Standard Class,CUST-01232,Ayaan Reddy,Corporate,East,Jharkhand,Ranchi,Furniture,Tables,6,2830.33,0.05,16132.88,491.33
ORD-104508,11/25/2025,12/1/2025,Standard Class,CUST-00343,Saanvi Nair,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,12,775.3,0.3,6512.52,651.56
ORD-104509,4/23/2024,4/28/2024,Second Class,CUST-00277,Krishna Sharma,Corporate,North,Uttar Pradesh,Noida,Technology,Laptops,8,5117.97,0.05,38896.57,-4779.49
ORD-104510,3/24/2023,3/25/2023,Same Day,CUST-00929,Saanvi Joshi,Home Office,South,Kerala,Thiruvananthapuram,Furniture,Bookcases,11,1740.74,0.2,15318.51,2325.17
ORD-104511,10/19/2025,10/25/2025,Second Class,CUST-00530,Vihaan Kumar,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Paper,-6,832.22,0.15,4244.32,1338.31
ORD-104512,1/23/2025,1/28/2025,Standard Class,CUST-01039,Ayaan Rao,Consumer,North,Punjab,Ludhiana,Furniture,Chairs,3,12536.81,0,37610.43,3050.78
ORD-104513,2/24/2025,2/28/2025,Standard Class,CUST-00555,Aarav Chopra,Corporate,South,Karnataka,Bengaluru,Office Supplies,Envelopes,12,1562.56,0.1,16875.65,3090.42
ORD-104514,4/15/2025,4/22/2025,Second Class,CUST-00026,Arjun Pillai,Home Office,East,West Bengal,Howrah,Office Supplies,Labels,12,1701.62,0.05,19398.47,2151.75
ORD-104515,9/17/2023,9/22/2023,Standard Class,CUST-01389,Anika Iyer,Corporate,East,Bihar,Patna,Office Supplies,Binders,11,2991.03,0,32901.33,6412.47
ORD-104516,7/14/2024,7/17/2024,Standard Class,CUST-00104,Ayaan Malhotra,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,10,9227.18,0.3,64590.26,10466.33
ORD-104517,9/14/2024,9/17/2024,First Class,CUST-00886,Prisha Das,Corporate,South,Tamil Nadu,Chennai,Technology,Monitors,9,16693.52,0,150241.68,38810.22
ORD-104518,4/24/2024,5/1/2024,Standard Class,CUST-00647,Arjun Chopra,Corporate,East,Assam,Guwahati,Office Supplies,Paper,3,1373.73,0.05,3915.13,1073.84
ORD-104519,8/8/2024,8/13/2024,Standard Class,CUST-00941,Diya Gupta,Consumer,North,Haryana,Faridabad,Office Supplies,Binders,12,340.21,0.15,3470.14,1070.37
ORD-104520,9/3/2025,9/9/2025,First Class,CUST-01062,Aarohi Verma,Consumer,Central,Chhattisgarh,Raipur,Technology,Laptops,4,33239.45,0,132957.8,13685.24
ORD-104521,2/26/2025,3/4/2025,Second Class,CUST-00119,Riya Reddy,Consumer,North,Uttar Pradesh,Kanpur,Technology,Laptops,14,6965.23,0,97513.22,12586.33
ORD-104522,4/14/2024,4/16/2024,First Class,CUST-00587,Arjun Chopra,Corporate,South,Tamil Nadu,Chennai,Furniture,Tables,2,24420.91,0.3,34189.27,2439.96
ORD-104523,2/27/2024,2/29/2024,Standard Class,CUST-00162,Anika Kumar,Consumer,North,Uttarakhand,Dehradun,Furniture,Tables,4,11838.28,0,47353.12,1231.37
ORD-104524,10/22/2023,10/26/2023,Same Day,CUST-00984,Myra Gupta,Home Office,Central,Chhattisgarh,Raipur,Furniture,Tables,4,10412.91,0.1,37486.48,5033.08
ORD-104525,4/10/2023,4/15/2023,Standard Class,CUST-00023,Reyansh Reddy,Consumer,South,Karnataka,Bengaluru,Technology,Phones,14,42914.05,0,600796.7,107653.16
ORD-104526,9/5/2025,9/12/2025,Same Day,CUST-00915,Saanvi Joshi,Consumer,East,Odisha,Bhubaneswar,Furniture,Storage,13,20622.4,0.15,227877.52,29493.17
ORD-104527,7/18/2023,7/23/2023,Second Class,CUST-00837,Ayaan Pillai,Consumer,West,Rajasthan,Jodhpur,Office Supplies,Paper,2,141.54,0.15,240.62,39.71
ORD-104528,12/17/2024,12/20/2024,Standard Class,CUST-00920,Sai Sharma,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,6,14728.3,0.15,75114.33,15782.93
ORD-104529,10/26/2024,11/2/2024,Standard Class,CUST-01163,Aarohi Singh,Consumer,West,Maharashtra,Mumbai,Office Supplies,Pens,3,2580.21,0,7740.63,1096.51
ORD-104530,7/1/2025,7/8/2025,Second Class,CUST-00009,Ayaan Iyer,Consumer,North,Delhi,Dwarka,Technology,Phones,2,10294.89,0.05,19560.29,1961.76
ORD-104531,12/27/2024,1/2/2025,Standard Class,CUST-01620,Arjun Chopra,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Pens,7,2769.05,0.15,16475.85,5111.14
ORD-104532,12/19/2023,12/20/2023,Same Day,CUST-01304,Aarohi Iyer,Corporate,West,Gujarat,Ahmedabad,Furniture,Storage,3,19552.18,0.05,55723.71,5491.41
ORD-104533,3/22/2024,3/27/2024,Standard Class,CUST-00163,Aarav Joshi,Home Office,West,Maharashtra,Nagpur,Technology,Printers,8,22944.94,0.05,174381.54,28961.8
ORD-104534,7/30/2025,7/31/2025,Second Class,CUST-00130,Diya Patel,Consumer,North,Uttarakhand,Dehradun,Office Supplies,Pens,6,775.13,0.15,3953.16,855.3
ORD-104535,12/16/2023,12/21/2023,Second Class,CUST-01979,Sai Menon,Home Office,South,Kerala,Kochi,Furniture,Bookcases,1,1538.02,0,1538.02,71.31
ORD-104536,6/22/2024,6/29/2024,Second Class,CUST-01385,Sai Kumar,Corporate,Central,Chhattisgarh,Raipur,Technology,Accessories,13,39953.24,0.05,493422.51,117395.05
ORD-104537,6/28/2024,7/3/2024,Second Class,CUST-00212,Sai Malhotra,Home Office,South,Telangana,Hyderabad,Furniture,Storage,10,11033.42,0.2,88267.36,10894.85
ORD-104538,4/21/2023,4/22/2023,Standard Class,CUST-01152,Sai Menon,Home Office,East,Bihar,Patna,Office Supplies,Paper,5,1122.6,0.1,5051.7,1414.53
ORD-104539,11/21/2024,11/24/2024,Standard Class,CUST-00322,Riya Bose,Consumer,North,Punjab,Amritsar,Office Supplies,Envelopes,9,2356.88,0,21211.92,6068.45
ORD-104540,2/15/2023,2/20/2023,Standard Class,CUST-00099,Vihaan Nair,Home Office,West,Goa,Panaji,Furniture,Tables,2,18287.2,0.2,29259.52,1781.93
ORD-104541,1/21/2023,1/27/2023,Second Class,CUST-01879,Aarohi Das,Consumer,South,Kerala,Kochi,Technology,Printers,10,15539.66,0.3,108777.62,18216.05
ORD-104542,9/1/2024,9/2/2024,Second Class,CUST-01477,Ishaan Das,Consumer,East,Jharkhand,Ranchi,Furniture,Tables,14,8805.19,0.2,98618.13,16862.52
ORD-104543,7/3/2024,7/5/2024,Standard Class,CUST-00406,Vihaan Pillai,Corporate,North,Delhi,New Delhi,Furniture,Storage,4,8770.36,0.15,29819.22,1420.78
ORD-104544,12/11/2024,12/18/2024,First Class,CUST-01774,Ayaan Nair,Corporate,North,Uttarakhand,Dehradun,Technology,Phones,12,18257.3,0.15,186224.46,54932.23
ORD-104545,12/2/2025,12/9/2025,Standard Class,CUST-00497,Arjun Mehta,Home Office,East,West Bengal,Howrah,Office Supplies,Paper,2,693.13,0.2,1109.01,272.02
ORD-104546,9/23/2024,9/24/2024,Standard Class,CUST-01201,Sai Reddy,Consumer,South,Telangana,Hyderabad,Technology,Laptops,7,19767.3,0,138371.1,9375.49
ORD-104547,10/31/2024,11/5/2024,First Class,CUST-01192,Anika Malhotra,Corporate,North,Uttar Pradesh,Noida,Technology,Monitors,12,22210.51,0,266526.12,60112.59
ORD-104548,3/3/2023,3/6/2023,Standard Class,CUST-00410,Ananya Sharma,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,11,1549.4,0.1,15339.06,4838.99
ORD-104549,11/22/2024,11/27/2024,Second Class,CUST-01168,Ananya Singh,Corporate,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Paper,12,881.03,0.1,9515.12,982.79
ORD-104550,6/28/2024,7/4/2024,First Class,CUST-00499,Reyansh Pillai,Home Office,South,Tamil Nadu,Coimbatore,Technology,Printers,13,42177.17,0.1,493472.89,71331.06
ORD-104551,10/18/2025,10/24/2025,Standard Class,CUST-01316,Saanvi Das,Corporate,North,Punjab,Amritsar,Technology,Phones,13,26150.05,0.1,305955.58,75877.22
ORD-104552,12/16/2023,12/20/2023,Second Class,CUST-00810,Ayaan Das,Consumer,Central,Chhattisgarh,Raipur,Furniture,Sofas,2,8648.39,0.05,,2682.23
